rank,beta,relative error,std error
1,0.0,0.10303317520751128,0.0009419180281240267
1,0.2222222222222222,0.10426086364035048,0.0014022809698719402
1,0.4444444444444444,0.11698239642194222,0.0012793119922830597
1,0.6666666666666666,0.12888965985649434,0.0016210003870420642
1,0.8888888888888888,0.14159933740207636,0.001105963311770904
1,1.1111111111111112,0.15102210860767473,0.00148991162010331
1,1.3333333333333333,0.15874033937508744,0.0029023045955585626
1,1.5555555555555554,0.16569918792590593,0.0014119952078278548
1,1.7777777777777777,0.17087103534227074,0.0028508070907392697
1,2.0,0.17751700484169014,0.001612732661748724
2,0.0,0.05218903150917396,0.0010273392118546156
2,0.2222222222222222,0.06241904082642149,0.0006556447904386434
2,0.4444444444444444,0.08340178445022245,0.0020223980097314707
2,0.6666666666666666,0.10116005222289064,0.0014875623872959113
2,0.8888888888888888,0.11725053087079018,0.002565605657220653
2,1.1111111111111112,0.12914249897769642,0.002005391899229533
2,1.3333333333333333,0.13802266913927932,0.0019316215423958482
2,1.5555555555555554,0.14930657849789555,0.0023534239133794167
2,1.7777777777777777,0.1560151618534003,0.001993665717694381
2,2.0,0.15975484917980826,0.0020348242764101536
3,0.0,0.038327290307170525,0.001386317319100111
3,0.2222222222222222,0.05169308938239152,0.000773455272547452
3,0.4444444444444444,0.07685311708940915,0.0014419484254240662
3,0.6666666666666666,0.09705011899118432,0.001962529820652433
3,0.8888888888888888,0.1227507434147755,0.030904677568267248
3,1.1111111111111112,0.1592040476449153,0.052204885574408576
3,1.3333333333333333,0.14640890238325294,0.027855352931718022
3,1.5555555555555554,0.18323348478491006,0.04683038692755748
3,1.7777777777777777,0.21980582940155494,0.041213602715274196
3,2.0,0.23781823849581657,0.020467595776573207
4,0.0,0.02964425147182002,0.0008996823896921079
4,0.2222222222222222,0.045561963140117664,0.001033009482872512
4,0.4444444444444444,0.08801802851035131,0.03986004727003628
4,0.6666666666666666,0.20507673993746964,0.004678057164056845
4,0.8888888888888888,0.2098542646830157,0.007601041166904022
4,1.1111111111111112,0.22387561449115984,0.010107059662853269
4,1.3333333333333333,0.2299242180892727,0.013359368085379736
4,1.5555555555555554,0.2310462236865424,0.011049337761521175
4,1.7777777777777777,0.2431182304705264,0.009470647064209284
4,2.0,0.2447682179032776,0.010128758978348643
5,0.0,0.02249823599755842,0.000503158279674815
5,0.2222222222222222,0.040215093539040306,0.0014956374065689954
5,0.4444444444444444,0.09892322992695597,0.052330913804469706
5,0.6666666666666666,0.20896722522354172,0.00953463073831291
5,0.8888888888888888,0.21764011736211133,0.011455670669899061
5,1.1111111111111112,0.22566141767155562,0.00856622776495981
5,1.3333333333333333,0.239882719080493,0.010911311399559752
5,1.5555555555555554,0.24349859835460297,0.011450763635636426
5,1.7777777777777777,0.2479649986156037,0.012627599980522031
5,2.0,0.2579651029187995,0.00792850954572117
6,0.0,0.01860267325271097,0.00025094005120186914
6,0.2222222222222222,0.03942118072038057,0.0010184147308673931
6,0.4444444444444444,0.1932394002777935,0.009958633393087772
6,0.6666666666666666,0.20956560727676926,0.010856115131011921
6,0.8888888888888888,0.2142500202295817,0.01110774476952912
6,1.1111111111111112,0.23919184608457064,0.01383846085121249
6,1.3333333333333333,0.23818972746866715,0.01406982226330883
6,1.5555555555555554,0.2534863646385531,0.016304913574408046
6,1.7777777777777777,0.2602673510178202,0.007754968755688863
6,2.0,0.26317608171127327,0.007034654520256522
7,0.0,0.015594276233832274,0.00013826010565858065
7,0.2222222222222222,0.09119672272152067,0.05617796885805587
7,0.4444444444444444,0.1972791410794373,0.009316923202656747
7,0.6666666666666666,0.21723704606308297,0.01481764511195253
7,0.8888888888888888,0.21896799617486867,0.012841269033355038
7,1.1111111111111112,0.23302724823844256,0.01621340734914289
7,1.3333333333333333,0.25104525498257035,0.009543556704817416
7,1.5555555555555554,0.25507708780420146,0.007281444240724609
7,1.7777777777777777,0.26173911844560277,0.006022817219237476
7,2.0,0.2732320005910055,0.014837469637996488
8,0.0,0.014395092563707763,0.00019313722630569488
8,0.2222222222222222,0.13127246676022813,0.03323383488934013
8,0.4444444444444444,0.19566496682617254,0.011444412272148445
8,0.6666666666666666,0.22201126757021017,0.009733965578795219
8,0.8888888888888888,0.23231177997430744,0.013397910712558747
8,1.1111111111111112,0.24457566885419663,0.006253206141453509
8,1.3333333333333333,0.25076427390920847,0.01108295696003628
8,1.5555555555555554,0.2576617715672307,0.009323735703898788
8,1.7777777777777777,0.2673475049555137,0.010123621253047116
8,2.0,0.27860928963821496,0.015652624489159512
9,0.0,0.01239029789514918,0.0002580384128185186
9,0.2222222222222222,0.13971953135238765,0.007628412882462155
9,0.4444444444444444,0.20348961801640617,0.007740083615603427
9,0.6666666666666666,0.2268350228929134,0.013018622259778826
9,0.8888888888888888,0.2368759389257896,0.006388315692331049
9,1.1111111111111112,0.2472983232836473,0.006470233050473681
9,1.3333333333333333,0.25326148214540434,0.007023461233392054
9,1.5555555555555554,0.26205720652512376,0.012749238087880315
9,1.7777777777777777,0.27036953902337596,0.007065430286427374
9,2.0,0.2837554009275282,0.013029965277661508
10,0.0,0.011381224810086816,0.0002511972617994741
10,0.2222222222222222,0.1394027069027856,0.008172754476415273
10,0.4444444444444444,0.2135429193679065,0.013234943066006378
10,0.6666666666666666,0.23228357254528165,0.010033453042050701
10,0.8888888888888888,0.23954864912448653,0.0050967408635218744
10,1.1111111111111112,0.25031161880741476,0.010843850861245103
10,1.3333333333333333,0.26009302679654633,0.012171976227428041
10,1.5555555555555554,0.2718952659566212,0.013131185586198153
10,1.7777777777777777,0.28524745254369976,0.011905859068102246
10,2.0,0.2903027776811476,0.010746063507237493
11,0.0,0.010682943931078437,0.00025521533059041175
11,0.2222222222222222,0.1448279231843021,0.008394320632525843
11,0.4444444444444444,0.21385242310139332,0.012871335161882247
11,0.6666666666666666,0.23560790587109187,0.007586050173391163
11,0.8888888888888888,0.24950881392069632,0.00868212949500586
11,1.1111111111111112,0.25350840927478774,0.0064019407040546905
11,1.3333333333333333,0.26245453088709614,0.009005058893994092
11,1.5555555555555554,0.2692776745350973,0.011090968193355656
11,1.7777777777777777,0.29346764762487954,0.013430416743515626
11,2.0,0.29571654072503245,0.014392413247565225
12,0.0,0.009306167846693112,0.00021673125680125548
12,0.2222222222222222,0.1509391499986311,0.008515488968830568
12,0.4444444444444444,0.21644551364832285,0.007861702375215563
12,0.6666666666666666,0.24147837852194565,0.007878310132729738
12,0.8888888888888888,0.25062522713250557,0.011192956816519429
12,1.1111111111111112,0.2583105010812377,0.009477644679978005
12,1.3333333333333333,0.26952491739526974,0.010070882426084197
12,1.5555555555555554,0.2807113140992078,0.010712423821707551
12,1.7777777777777777,0.2959055476500249,0.009408443026785633
12,2.0,0.3005912784484482,0.009109131126772677
13,0.0,0.009233258115400123,0.00038059639312126116
13,0.2222222222222222,0.15571907014201142,0.010670470405007343
13,0.4444444444444444,0.2264077644469701,0.006587287448983567
13,0.6666666666666666,0.24688993082420535,0.006408575952633225
13,0.8888888888888888,0.2579563225699419,0.009444885989442434
13,1.1111111111111112,0.2583625438956271,0.007432745502632057
13,1.3333333333333333,0.27391614625583793,0.009730360795694596
13,1.5555555555555554,0.2923323213875039,0.010208480910033327
13,1.7777777777777777,0.29573446737774256,0.008206093917032314
13,2.0,0.30794869114401874,0.004963826730304873
14,0.0,0.008748839696399452,0.0002615533012435864
14,0.2222222222222222,0.1610675896790986,0.009695526398249053
14,0.4444444444444444,0.2314122393061436,0.008734013666402234
14,0.6666666666666666,0.24807666264396594,0.006902349860168936
14,0.8888888888888888,0.2554826761036827,0.005651572651422762
14,1.1111111111111112,0.26236109293542975,0.006010984887357238
14,1.3333333333333333,0.2754839229960003,0.007956446642584207
14,1.5555555555555554,0.29547256197576527,0.009934881761501875
14,1.7777777777777777,0.30346843143822955,0.008079433330934343
14,2.0,0.3116331440235483,0.007528175355912174
15,0.0,0.008770504473525786,0.0005192710943647053
15,0.2222222222222222,0.16535840690984555,0.007410661120007973
15,0.4444444444444444,0.22960352904541984,0.010457569153844826
15,0.6666666666666666,0.2496369138590541,0.010939903015767197
15,0.8888888888888888,0.2584489486107751,0.006355196960193039
15,1.1111111111111112,0.2684408819650159,0.004882028413119695
15,1.3333333333333333,0.28396992941603055,0.005675300357100827
15,1.5555555555555554,0.29922985476351655,0.011253244122154393
15,1.7777777777777777,0.3096955391612274,0.010789851878410679
15,2.0,0.3162067301285349,0.010274352152579587
16,0.0,0.008373208572618683,0.0002517641215797667
16,0.2222222222222222,0.17171465048339096,0.008282482289811148
16,0.4444444444444444,0.23558232555692613,0.007477516185489383
16,0.6666666666666666,0.2545452187573701,0.008759912134763199
16,0.8888888888888888,0.26251590238675343,0.005742143182381555
16,1.1111111111111112,0.2695913499824677,0.010872636177420361
16,1.3333333333333333,0.2876084465222262,0.011496518687849878
16,1.5555555555555554,0.302921052739465,0.007423690828201832
16,1.7777777777777777,0.3051822535170805,0.009593506462084098
16,2.0,0.32306550055875244,0.008026281954349677
17,0.0,0.008324541419023397,0.0002960659967316046
17,0.2222222222222222,0.17179090132259928,0.01102456818993553
17,0.4444444444444444,0.22904165240769453,0.010614523273026892
17,0.6666666666666666,0.2516240961042562,0.007816088054241848
17,0.8888888888888888,0.26556282754265503,0.008808109193903369
17,1.1111111111111112,0.2789588157461974,0.008214054939918043
17,1.3333333333333333,0.29134154907813375,0.01378884352426628
17,1.5555555555555554,0.30949594588267076,0.009940101296850265
17,1.7777777777777777,0.31178099711602403,0.009575635471700197
17,2.0,0.32076815933843095,0.008783594178424368
18,0.0,0.008381996548730309,0.0003908470901720702
18,0.2222222222222222,0.17537969033057904,0.010331043444106831
18,0.4444444444444444,0.23700152446244074,0.009565907098826903
18,0.6666666666666666,0.25229160333420086,0.008343135065311967
18,0.8888888888888888,0.2660435076306477,0.005901462971077936
18,1.1111111111111112,0.27841624032916645,0.006433595383654591
18,1.3333333333333333,0.29921041294250755,0.007158838881826326
18,1.5555555555555554,0.30946193521589727,0.008616182552757078
18,1.7777777777777777,0.31920436917277073,0.009139987057498
18,2.0,0.3258030359724829,0.010937941507296647
19,0.0,0.008308455286767661,0.00025576479593358435
19,0.2222222222222222,0.18172089766844945,0.008899497510540486
19,0.4444444444444444,0.2379897228811248,0.007058293429399039
19,0.6666666666666666,0.2591559597507524,0.006481478815669587
19,0.8888888888888888,0.26293593161119344,0.008268851273740892
19,1.1111111111111112,0.28276158627768416,0.00784166573049393
19,1.3333333333333333,0.299809044155145,0.004476710307758814
19,1.5555555555555554,0.3131510857648101,0.01328623919565846
19,1.7777777777777777,0.3271794203287476,0.0071155043955802265
19,2.0,0.3326082901089117,0.013141702417026524
